// 12/12/2022 15:52:09;;;;;;
// ReaderName=169.254.1.1, AntennaIDs=1,2,3,4, InventoryMode=SingleTarget, ModeIndex=1000, Population=32, PowerInDbm=30, Session=1;;;;;;
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency;;;;;;
2022-12-12T16:26:33.6045270+01:00;AD3830770CCDD0AD38300285;;2;-77,5;865,7;169.254.1.1
2022-12-12T16:26:33.6145580+01:00;AD3830770CCDD0AD383002DB;;2;-75,5;865,7;169.254.1.1
2022-12-12T16:26:33.7584090+01:00;AD3830770CCDD0AD383001C4;;2;-77,5;865,7;169.254.1.1
2022-12-12T16:26:33.7697520+01:00;AD3830770CCDD0AD383001C6;;2;-74,5;865,7;169.254.1.1
2022-12-12T16:26:33.8711850+01:00;AD3830770CCDD0AD383001C6;;1;-75,5;865,7;169.254.1.1
2022-12-12T16:26:34.1491260+01:00;AD3830770CCDD0AD3830027F;;2;-70;865,7;169.254.1.1
2022-12-12T16:26:34.1665940+01:00;AD3830770CCDD0AD38300342;;2;-74,5;865,7;169.254.1.1
2022-12-12T16:26:34.2525010+01:00;AD3830770CCDD0AD3830033A;;1;-72;865,7;169.254.1.1
2022-12-12T16:26:34.2546380+01:00;AD3830770CCDD0AD38300324;;1;-71,5;865,7;169.254.1.1
2022-12-12T16:26:34.2582160+01:00;AD3830770CCDD0AD3830027B;;1;-68;865,7;169.254.1.1
2022-12-12T16:26:34.2753500+01:00;AD3830770CCDD0AD383004A9;;1;-73;865,7;169.254.1.1
2022-12-12T16:26:34.2885530+01:00;AD3830770CCDD0AD383001DD;;1;-73,5;865,7;169.254.1.1
2022-12-12T16:26:34.2997200+01:00;AD3830770CCDD0AD383003B3;;1;-72;865,7;169.254.1.1
2022-12-12T16:26:34.3728500+01:00;AD3830770CCDD0AD3830021C;;3;-74;865,7;169.254.1.1
2022-12-12T16:26:34.4300300+01:00;AD3830770CCDD0AD383002D8;;1;-72;865,7;169.254.1.1
2022-12-12T16:26:34.4311050+01:00;AD3830770CCDD0AD383003B3;;1;-72;865,7;169.254.1.1
2022-12-12T16:26:34.4343220+01:00;AD3830770CCDD0AD383002DA;;1;-69;865,7;169.254.1.1
2022-12-12T16:26:34.4425130+01:00;AD3830770CCDD0AD3830047A;;1;-72,5;865,7;169.254.1.1
2022-12-12T16:26:34.4502640+01:00;AD3830770CCDD0AD38300455;;1;-73,5;865,7;169.254.1.1
2022-12-12T16:26:34.4764730+01:00;AD3830770CCDD0AD383001E7;;2;-71,5;865,7;169.254.1.1
2022-12-12T16:26:34.4957340+01:00;AD3830770CCDD0AD383001C6;;2;-76,5;865,7;169.254.1.1
2022-12-12T16:26:34.5269920+01:00;AD3830770CCDD0AD38300309;;3;-68,5;865,7;169.254.1.1
2022-12-12T16:26:34.5399430+01:00;AD3830770CCDD0AD38300326;;3;-71;865,7;169.254.1.1
2022-12-12T16:26:34.5575070+01:00;AD3830770CCDD0AD383002E7;;3;-73,5;865,7;169.254.1.1
2022-12-12T16:26:34.5819910+01:00;AD3830770CCDD0AD38300399;;3;-73;865,7;169.254.1.1
2022-12-12T16:26:34.6187320+01:00;AD3830770CCDD0AD38300399;;4;-76;865,7;169.254.1.1
2022-12-12T16:26:34.6287220+01:00;AD3830770CCDD0AD38300372;;4;-76,5;865,7;169.254.1.1
2022-12-12T16:26:34.6637750+01:00;AD3830770CCDD0AD383001E7;;1;-76;865,7;169.254.1.1
2022-12-12T16:26:34.6733330+01:00;AD3830770CCDD0AD383001D6;;1;-77;865,7;169.254.1.1
2022-12-12T16:26:34.6896040+01:00;AD3830770CCDD0AD38300301;;1;-73;865,7;169.254.1.1
2022-12-12T16:26:34.7225000+01:00;AD3830770CCDD0AD38300293;;2;-75;865,7;169.254.1.1
2022-12-12T16:26:34.7579930+01:00;AD3830770CCDD0AD38300343;;3;-73,5;865,7;169.254.1.1
